BBL,Year,Zip,count,Zop
2023310001,14,10451,1,10451
2023310001,17,10451,1,10451
2023310007,10,10451,2,10451
2023310007,11,10451,1,10451
2023310007,12,10451,1,10451
2023310007,14,10451,1,10451
2023310007,15,10451,2,10451
2023310007,16,10451,1,10451
2023310007,17,10451,1,10451
2023310018,11,10451,1,10451
2023310069,17,10451,1,10451
2023310070,13,10451,1,10451
2023310072,13,10451,1,10451
2023310072,15,10451,3,10451
2023310072,16,10451,1,10451
2023310072,18,10451,2,10451
2023317501,15,10451,1,10451
2023330054,10,10451,1,10451
2023347501,19,10451,1,10451
2023347501,20,10451,1,10451
2023380003,14,10451,1,10451
2023380003,15,10451,1,10451
2023380003,16,10451,2,10451
2023380003,18,10451,1,10451
2023400028,21,10451,1,10451
2023400209,20,10451,1,10451
2023400219,21,10451,1,10451
2023410006,14,10451,1,10451
2023410006,16,10451,1,10451
2023410010,14,10451,1,10451
2023450005,17,10451,1,10451
2023460029,18,10451,1,10451
2023470001,16,10451,1,10451
2023470014,20,10451,1,10451
2023470031,12,10451,1,10451
2023480053,10,10451,3,10451
2023480053,13,10451,2,10451
2023480053,14,10451,1,10451
2023480053,17,10451,1,10451
2023500063,16,10451,1,10451
2023510021,21,10451,1,10451
2023510022,11,10451,1,10451
2023530036,12,10451,1,10451
2023540001,18,10451,1,10451
2023570035,19,10451,1,10451
2023570035,20,10451,1,10451
2023570045,13,10451,1,10451
2023570045,14,10451,1,10451
2023590210,10,10455,1,10455
2023590240,21,10455,1,10455
2023597501,21,10455,1,10455
2023607501,21,10451,3,10451
2023607501,21,10456,1,10456
2023610025,19,10455,1,10455
2023620001,11,10455,1,10455
2023620012,15,10455,1,10455
2023620013,14,10455,1,10455
2023620015,18,10455,1,10455
2023620044,14,10455,1,10455
2023620044,21,10455,1,10455
2023630024,21,10455,1,10455
2023640001,12,10451,1,10451
2023640001,20,10455,2,10455
2023640006,11,10451,1,10451
2023640007,15,10451,1,10451
2023640017,21,10451,1,10451
2023640022,11,10455,3,10455
2023647501,20,10451,1,10451
2023650020,21,10451,1,10451
2023650022,21,10451,2,10451
2023650023,21,10451,1,10451
2023650026,21,10451,1,10451
2023650029,19,10451,2,10451
2023660037,12,10451,1,10451
2023660037,17,10451,1,10451
2023660037,21,10451,2,10451
2023670017,11,10451,1,10451
2023670018,10,10451,1,10451
2023670018,11,10451,9,10451
2023670020,11,10451,1,10451
2023677501,15,10451,1,10451
2023677501,16,10451,2,10451
2023677501,17,10451,1,10451
2023677501,21,10451,2,10451
2023677502,21,10451,1,10451
2023687501,16,10456,2,10456
2023687501,18,10456,1,10456
2023687501,20,10456,1,10456
2023690012,16,10456,1,10456
2023690062,10,10456,1,10456
2023700002,12,10456,1,10456
2023700005,13,10456,1,10456
2023700005,14,10456,1,10456
2023700005,17,10456,1,10456
2023700005,18,10456,2,10456
2023700005,20,10456,1,10456
2023700005,21,10456,1,10456
2023700044,13,10456,1,10456
2023710001,14,10456,1,10456
2023710006,11,10456,3,10456
2023710006,19,10456,1,10456
2023710023,21,10456,2,10456
2023710027,13,10456,1,10456
2023710027,14,10456,1,10456
2023710029,11,10456,1,10456
2023710029,13,10456,1,10456
2023710029,17,10456,1,10456
2023710029,21,10456,1,10456
2023710035,11,10456,1,10456
2023710035,12,10456,1,10456
2023710035,13,10456,1,10456
2023710065,21,10456,1,10456
2023720001,17,10456,1,10456
2023720001,18,10456,3,10456
2023720001,21,10456,1,10456
2023720007,10,10456,1,10456
2023720007,12,10456,2,10456
2023720009,19,10456,2,10456
2023720009,20,10456,3,10456
2023720011,17,10456,1,10456
2023720011,19,10456,1,10456
2023720041,16,10456,1,10456
2023720041,17,10456,2,10456
2023720041,21,10456,1,10456
2023720047,21,10456,1,10456
2023730001,12,10456,1,10456
2023730006,14,10456,1,10456
2023730014,21,10456,1,10456
2023730021,10,10456,1,10456
2023730021,13,10456,4,10456
2023730021,14,10456,4,10456
2023730021,15,10456,13,10456
2023730021,16,10456,2,10456
2023730021,20,10456,4,10456
2023730023,10,10456,1,10456
2023730023,11,10456,2,10456
2023730023,12,10456,4,10456
2023730023,13,10456,6,10456
2023730023,14,10456,3,10456
2023730023,15,10456,1,10456
2023730023,16,10456,3,10456
2023730043,15,10456,1,10456
2023730043,16,10456,1,10456
2023730043,21,10456,1,10456
2023740038,19,10455,2,10455
2023740038,20,10455,1,10455
2023740059,12,10455,2,10455
2023740059,19,10455,2,10455
2023740059,21,10455,1,10455
2023740060,13,10455,4,10455
2023740060,14,10455,2,10455
2023740060,15,10455,1,10455
2023740060,16,10455,1,10455
2023740061,11,10455,1,10455
2023740073,13,10455,1,10455
2023740073,17,10455,1,10455
2023740078,16,10455,1,10455
2023740100,11,10455,1,10455
2023740104,10,10455,1,10455
2023740180,10,10455,1,10455
2023750006,12,10455,1,10455
2023750007,11,10455,1,10455
2023750007,20,10455,3,10455
2023750015,10,10455,1,10455
2023750028,15,10455,2,10455
2023760027,21,10455,1,10455
2023760029,21,10455,1,10455
2023760031,12,10455,1,10455
2023760031,21,10455,1,10455
2023760032,17,10455,1,10455
2023760032,21,10455,1,10455
2023760034,11,10455,1,10455
2023760034,16,10455,3,10455
2023760035,10,10455,1,10455
2023760049,11,10455,2,10455
2023760049,12,10455,1,10455
2023760049,16,10455,1,10455
2023760053,11,10455,1,10455
2023760125,21,10455,1,10455
2023760151,14,10455,1,10455
2023760161,21,10455,2,10455
2023770006,12,10455,1,10455
2023770006,18,10455,1,10455
2023770006,19,10455,1,10455
2023770006,21,10455,2,10455
2023770018,10,10455,1,10455
2023770018,17,10455,1,10455
2023770018,21,10455,1,10455
2023770152,16,10455,1,10455
2023770154,16,10455,2,10455
2023770154,19,10455,1,10455
2023780001,21,10451,1,10451
2023780029,10,10451,1,10451
2023787501,11,10451,1,10451
2023787501,12,10451,1,10451
2023787501,15,10451,4,10451
2023790014,21,10451,1,10451
2023790019,14,10451,2,10451
2023790026,15,10451,1,10451
2023790026,18,10451,1,10451
2023790028,10,10451,1,10451
2023790032,17,10451,4,10451
2023790032,19,10451,1,10451
2023790032,21,10451,1,10451
2023790051,10,10451,1,10451
2023790051,21,10451,2,10451
2023790117,15,10451,2,10451
2023790117,16,10451,1,10451
2023800033,19,10451,1,10451
2023800036,16,10451,2,10451
2023800036,17,10451,2,10451
2023800036,18,10451,1,10451
2023800036,19,10451,1,10451
2023800048,17,10451,1,10451
2023800048,18,10451,1,10451
2023800051,10,10451,1,10451
2023800051,19,10451,1,10451
2023800115,15,10451,1,10451
2023800118,17,10451,1,10451
2023800128,19,10451,1,10451
2023810019,18,10451,1,10451
2023810026,15,10451,1,10451
2023810026,16,10451,1,10451
2023810026,20,10451,1,10451
2023810043,19,10451,1,10451
2023810045,15,10451,1,10451
2023810045,18,10451,1,10451
2023810045,19,10451,1,10451
2023810045,20,10451,1,10451
2023810049,21,10451,2,10451
2023810051,20,10451,3,10451
2023810051,21,10451,8,10451
2023810062,21,10451,1,10451
2023810064,19,10451,1,10451
2023810065,21,10451,1,10451
2023817501,17,10451,1,10451
2023817501,19,10451,1,10451
2023817501,21,10451,3,10451
2023820001,11,10451,1,10451
2023820014,10,10451,4,10451
2023820014,11,10451,6,10451
2023820014,13,10451,1,10451
2023820014,15,10451,1,10451
2023820014,16,10451,2,10451
2023820014,19,10451,1,10451
2023820014,20,10451,1,10451
2023820014,21,10451,3,10451
2023820035,13,10451,1,10451
2023820039,18,10451,2,10451
2023820039,19,10451,2,10451
2023820048,21,10451,1,10451
2023827501,10,10451,5,10451
2023827501,11,10451,1,10451
2023827501,17,10451,1,10451
2023827501,19,10451,3,10451
2023827501,20,10451,1,10451
2023827501,21,10451,1,10451
2023827502,16,10451,2,10451
2023827502,18,10451,2,10451
2023827502,19,10451,2,10451
2023830005,10,10451,1,10451
2023830005,17,10451,2,10451
2023830005,21,10451,2,10451
2023830017,17,10451,1,10451
2023830017,19,10451,1,10451
2023830017,21,10451,1,10451
2023830018,10,10451,1,10451
2023830018,11,10451,1,10451
2023830039,21,10451,1,10451
2023840008,21,10451,1,10451
2023840056,16,10451,1,10451
2023840056,21,10451,1,10451
2023847501,21,10451,1,10451
2023850017,21,10451,1,10451
2023860037,11,10456,1,10456
2023860037,19,10456,2,10456
2023870032,19,10456,1,10456
2023870032,20,10456,1,10456
2023870037,12,10456,1,10456
2023870044,20,10456,1,10456
2023880010,21,10456,1,10456
2023880011,15,10456,1,10456
2023880011,21,10456,1,10456
2023880029,15,10456,1,10456
2023880030,12,10456,1,10456
2023880030,13,10456,1,10456
2023880030,14,10456,1,10456
2023880030,15,10456,2,10456
2023880030,21,10456,1,10456
2023890026,14,10456,1,10456
2023890032,11,10456,1,10456
2023890038,14,10456,1,10456
2023890039,11,10456,1,10456
2023890045,16,10456,1,10456
2023890045,18,10456,1,10456
2023890049,11,10456,1,10456
2023890049,13,10456,1,10456
2023890051,10,10456,5,10456
2023890051,11,10456,2,10456
2023890051,12,10456,1,10456
2023890051,13,10456,1,10456
2023890051,15,10456,1,10456
2023890051,21,10456,1,10456
2023890054,17,10456,3,10456
2023890055,13,10456,1,10456
2023890055,14,10456,1,10456
2023890055,17,10456,1,10456
2023900024,11,10456,1,10456
2023900024,14,10456,1,10456
2023900024,16,10456,1,10456
2023910052,21,10451,1,10451
2023930005,11,10456,1,10456
2023930006,10,10456,1,10456
2023930006,11,10456,1,10456
2023930006,12,10456,1,10456
2023930016,18,10456,1,10456
2023940005,16,10456,1,10456
2023940005,19,10456,1,10456
2023940024,11,10456,1,10456
2023940024,14,10456,1,10456
2023940024,16,10456,1,10456
2023940024,17,10456,2,10456
2023940024,18,10456,2,10456
2023940024,21,10456,1,10456
2023940029,10,10456,1,10456
2023940029,12,10456,1,10456
2023940029,16,10456,1,10456
2023940029,21,10456,1,10456
2023950001,13,10456,1,10456
2023950001,16,10456,1,10456
2023950001,17,10456,2,10456
2023970001,21,10455,1,10455
2023970003,18,10451,1,10451
2023970006,12,10451,1,10451
2023970007,14,10451,2,10451
2023970007,15,10451,2,10451
2023970009,21,10451,1,10451
2023980001,20,10455,1,10455
2023980007,12,10451,1,10451
2023980007,13,10451,1,10451
2023980008,12,10451,1,10451
2023980009,18,10455,2,10455
2023980009,20,10455,4,10455
2023980014,17,10455,1,10455
2023980014,18,10455,1,10455
2023980014,19,10455,2,10455
2023980014,20,10455,6,10455
2023980014,21,10455,1,10455
2023980022,16,10455,2,10455
2023980027,18,10455,1,10455
2023980030,14,10455,1,10455
2023980030,18,10455,3,10455
2023980030,19,10455,2,10455
2023980030,20,10455,4,10455
2023980034,14,10455,1,10455
2023980040,16,10455,2,10455
2023980040,18,10455,2,10455
2023980040,19,10455,1,10455
2023980040,20,10455,9,10455
2023980040,21,10455,6,10455
2023990006,20,10451,1,10451
2023990010,20,10455,1,10455
2023990020,10,10455,1,10455
2023990032,18,10455,1,10455
2024000007,13,10451,1,10451
2024000008,21,10451,1,10451
2024000009,10,10451,1,10451
2024000009,11,10451,1,10451
2024000015,12,10455,1,10455
2024000015,16,10455,1,10455
2024000015,17,10455,1,10455
2024000015,19,10455,1,10455
2024000021,16,10455,1,10455
2024000023,13,10455,3,10455
2024000023,14,10455,4,10455
2024000023,15,10455,4,10455
2024000023,16,10455,5,10455
2024000023,19,10455,4,10455
2024000023,20,10455,1,10455
2024000023,21,10455,2,10455
2024000033,17,10455,1,10455
2024000033,21,10455,2,10455
2024000034,14,10455,1,10455
2024000034,16,10455,1,10455
2024000130,12,10455,2,10455
2024010001,16,10451,1,10451
2024010004,21,10451,1,10451
2024010011,18,10455,1,10455
2024010012,18,10455,2,10455
2024010012,20,10455,1,10455
2024010017,13,10455,3,10455
2024010018,11,10455,3,10455
2024010018,12,10455,6,10455
2024010018,16,10455,1,10455
2024010018,20,10455,1,10455
2024010020,16,10455,1,10455
2024010021,19,10455,1,10455
2024010021,21,10455,1,10455
2024010022,19,10455,1,10455
2024010025,18,10455,2,10455
2024010032,18,10455,1,10455
2024010033,15,10455,1,10455
2024010034,20,10455,1,10455
2024010034,21,10455,4,10455
2024017501,18,10455,2,10455
2024020001,10,10451,2,10451
2024020001,14,10455,1,10455
2024020029,15,10455,1,10455
2024030035,21,10451,2,10451
2024040006,16,10451,1,10451
2024040022,11,10451,1,10451
2024040022,18,10451,1,10451
2024040022,19,10451,4,10451
2024040022,20,10451,2,10451
2024040022,21,10451,1,10451
2024040024,13,10451,1,10451
2024040024,16,10451,1,10451
2024040024,20,10451,1,10451
2024040126,15,10451,1,10451
2024040126,17,10451,1,10451
2024050011,21,10451,1,10451
2024050104,14,10451,1,10451
2024050105,11,10451,1,10451
2024050105,14,10451,1,10451
2024060003,10,10451,1,10451
2024060010,17,10451,2,10451
2024060010,18,10451,1,10451
2024060010,21,10451,1,10451
2024060011,16,10451,1,10451
2024060011,20,10451,1,10451
2024060012,19,10451,2,10451
2024060034,19,10451,3,10451
2024060104,10,10451,1,10451
2024060104,21,10451,1,10451
2024060105,21,10451,1,10451
2024060108,21,10451,2,10451
2024060109,17,10451,3,10451
2024060109,18,10451,1,10451
2024060109,21,10451,2,10451
2024060137,21,10451,1,10451
2024070001,21,10451,1,10451
2024070005,11,10451,1,10451
2024070016,11,10451,1,10451
2024070023,10,10451,1,10451
2024070023,11,10451,2,10451
2024070023,12,10451,1,10451
2024070023,15,10451,1,10451
2024070023,19,10451,1,10451
2024070023,21,10451,2,10451
2024080001,14,10451,1,10451
2024080001,19,10451,1,10451
2024080017,12,10451,1,10451
2024080017,15,10451,1,10451
2024080052,21,10451,2,10451
2024090096,20,10451,1,10451
2024099059,10,10451,1,10451
2024100001,19,10451,1,10451
2024100008,10,10451,1,10451
2024100008,11,10451,3,10451
2024100009,10,10451,1,10451
2024100009,16,10451,1,10451
2024100014,21,10451,1,10451
2024100021,19,10451,1,10451
2024100024,20,10451,1,10451
2024100026,21,10451,1,10451
2024100027,20,10451,1,10451
2024100027,21,10451,1,10451
2024100037,15,10451,1,10451
2024100039,10,10451,2,10451
2024100039,21,10451,2,10451
2024100044,12,10451,1,10451
2024100048,17,10451,1,10451
2024100052,10,10451,1,10451
2024100060,21,10451,1,10451
2024110007,13,10451,1,10451
2024110008,12,10451,1,10451
2024110008,13,10451,1,10451
2024110045,15,10451,1,10451
2024110139,18,10451,1,10451
2024110139,19,10451,1,10451
2024130001,14,10451,1,10451
2024130001,16,10451,3,10451
2024160001,16,10451,1,10451
2024160001,18,10451,1,10451
2024180001,15,10451,1,10451
2024180001,17,10451,1,10451
2024180001,21,10451,1,10451
2024180005,13,10451,1,10451
2024180005,16,10451,1,10451
2024180006,16,10451,2,10451
2024180008,10,10451,1,10451
2024180008,15,10451,1,10451
2024180008,16,10451,1,10451
2024180008,18,10451,1,10451
2024180022,14,10451,1,10451
2024180023,21,10451,2,10451
2024180024,17,10451,1,10451
2024180033,14,10451,3,10451
2024180033,15,10451,2,10451
2024180033,16,10451,1,10451
2024180033,20,10451,1,10451
2024180033,21,10451,4,10451
2024190013,13,10451,4,10451
2024190016,15,10451,1,10451
2024190115,13,10451,1,10451
2024190115,16,10451,1,10451
2024190115,20,10451,1,10451
2024190115,21,10451,1,10451
2024190120,21,10451,1,10451
2024200040,10,10451,1,10451
2024200120,11,10451,1,10451
2024200120,12,10451,4,10451
2024200120,14,10451,2,10451
2024200120,16,10451,1,10451
2024200120,17,10451,2,10451
2024200120,18,10451,2,10451
2024200120,19,10451,1,10451
2024200120,20,10451,1,10451
2024209078,17,10451,1,10451
2024210010,11,10451,2,10451
2024210011,11,10451,2,10451
2024210013,11,10451,1,10451
2024210013,12,10451,1,10451
2024210022,12,10451,1,10451
2024210024,12,10451,1,10451
2024210024,14,10451,1,10451
2024210024,16,10451,3,10451
2024210036,15,10451,1,10451
2024210036,18,10451,5,10451
2024210050,12,10451,2,10451
2024210052,12,10451,2,10451
2024220004,11,10451,1,10451
2024220004,15,10451,1,10451
2024220004,16,10451,5,10451
2024220004,19,10451,3,10451
2024220004,20,10451,12,10451
2024220004,21,10451,9,10451
2024220010,11,10451,1,10451
2024220010,14,10451,1,10451
2024220010,19,10451,2,10451
2024220010,21,10451,1,10451
2024220015,12,10451,1,10451
2024220019,21,10451,2,10451
2024220020,14,10451,1,10451
2024220020,16,10451,2,10451
2024220020,17,10451,2,10451
2024220020,20,10451,1,10451
2024220020,21,10451,8,10451
2024220047,12,10451,1,10451
2024220048,13,10451,1,10451
2024220050,11,10451,1,10451
2024220052,21,10451,1,10451
2024220054,10,10451,2,10451
2024220054,11,10451,1,10451
2024230015,11,10456,1,10456
2024230016,11,10456,1,10456
2024230016,20,10456,1,10456
2024230018,21,10456,1,10456
2024230020,11,10456,1,10456
2024230020,16,10456,1,10456
2024230020,21,10456,6,10456
2024230028,21,10456,1,10456
2024230029,21,10456,1,10456
2024230030,21,10456,1,10456
2024230031,12,10456,1,10456
2024230031,15,10456,1,10456
2024230032,14,10456,1,10456
2024230032,18,10456,2,10456
2024230034,12,10456,1,10456
2024230035,17,10456,1,10456
2024230039,14,10456,1,10456
2024230041,12,10456,1,10456
2024230041,16,10456,1,10456
2024230044,20,10456,3,10456
2024230048,21,10451,1,10451
2024230053,14,10456,1,10456
2024230053,15,10456,3,10456
2024230053,16,10456,4,10456
2024230069,11,10456,2,10456
2024230069,19,10456,2,10456
2024230124,12,10456,1,10456
2024230179,17,10456,1,10456
2024240086,10,10451,6,10451
2024240086,11,10451,3,10451
2024240086,13,10451,1,10451
2024240086,14,10451,1,10451
2024240086,15,10451,3,10451
2024240086,15,10456,1,10456
2024240086,16,10451,7,10451
2024240086,17,10451,3,10451
2024240086,18,10451,7,10451
2024240086,19,10451,1,10451
2024240086,21,10451,2,10451
2024240110,10,10451,8,10451
2024240110,11,10451,1,10451
2024240110,15,10451,1,10451
2024240110,15,10456,1,10456
2024240110,16,10451,1,10451
2024240110,19,10451,3,10451
2024240110,21,10451,1,10451
2024250002,17,10456,1,10456
2024250003,13,10456,1,10456
2024250005,16,10456,1,10456
2024250006,13,10456,1,10456
2024250007,10,10456,1,10456
2024250010,13,10456,2,10456
2024250010,14,10456,2,10456
2024250015,13,10456,1,10456
2024250015,14,10456,1,10456
2024250015,17,10456,1,10456
2024250020,15,10456,2,10456
2024260002,10,10456,1,10456
2024260003,21,10456,1,10456
2024260004,12,10456,1,10456
2024260004,13,10456,1,10456
2024260004,14,10456,1,10456
2024260004,15,10456,1,10456
2024260004,19,10456,1,10456
2024260008,14,10456,1,10456
2024260008,17,10456,2,10456
2024260012,10,10456,1,10456
2024260012,18,10456,5,10456
2024260012,20,10456,1,10456
2024260054,16,10456,1,10456
2024260054,17,10456,1,10456
2024260055,13,10456,3,10456
2024260056,10,10456,1,10456
2024260056,11,10456,1,10456
2024260056,13,10456,1,10456
2024260057,14,10456,2,10456
2024260057,15,10456,1,10456
2024260057,17,10456,1,10456
2024260058,15,10456,1,10456
2024260059,11,10456,1,10456
2024260059,14,10456,1,10456
2024260059,20,10456,1,10456
2024260059,21,10456,1,10456
2024260060,16,10456,4,10456
2024260060,17,10456,2,10456
2024260060,18,10456,1,10456
2024260062,10,10456,1,10456
2024260062,17,10456,1,10456
2024260062,20,10456,1,10456
2024270007,11,10456,1,10456
2024270007,13,10456,1,10456
2024270015,15,10456,1,10456
2024270015,20,10456,2,10456
2024270016,20,10456,7,10456
2024270016,21,10456,5,10456
2024270018,12,10456,1,10456
2024270018,18,10456,1,10456
2024270018,20,10456,1,10456
2024270021,15,10456,1,10456
2024270021,17,10456,2,10456
2024270021,18,10456,1,10456
2024270022,19,10456,1,10456
2024270031,12,10456,1,10456
2024270031,14,10456,1,10456
2024270031,15,10456,1,10456
2024270031,18,10456,1,10456
2024270031,19,10456,1,10456
2024270031,21,10456,1,10456
2024270032,13,10456,1,10456
2024270032,20,10456,1,10456
2024270035,11,10456,2,10456
2024270035,12,10456,1,10456
2024270035,13,10456,2,10456
2024270035,19,10456,1,10456
2024270037,13,10456,1,10456
2024270037,16,10456,1,10456
2024270037,17,10456,1,10456
2024270037,18,10456,1,10456
2024270037,19,10456,1,10456
2024270042,12,10456,1,10456
2024270043,11,10456,1,10456
